SKPD,DINAS KESEHATANANY,,,,,,,,,,
Jenis Barang,"Bahan Obat-Obatan,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,Bahan LaboratoriumANY",,,,,,,,,,
Nama Barang,ANY,,,,,,,,,,
,,,,,,,,,,,
Provinsi,Kabupaten,Nama SKPD,Jenis Barang,Kode Barang,No,Tanggal Beli,Nama Barang,Satuan,Jumlah,Harga,Total Harga
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,795,806.,2020-12-17,Kertas saring,lembar,10,16500,165000
,,,,,,,,,Total:27,,Total:430.100
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,926,807.,2020-12-17,Kontrol Normal Swelab-boule,kotak,1,3685000,3685000
,,,,,,,,,Total:1,,Total:3.685.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,5158,808.,2020-01-03,Laboratorium Kit Malaria,Paket,1,901274,901274
,,,,,,,,,Total:1,,Total:901.274
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,721,809.,2020-01-03,Lampu Spiritus kaca,Buah,1,71500,71500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,721,810.,2020-01-03,Lampu Spiritus kaca,Buah,4,77000,308000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,721,811.,2020-12-17,Lampu Spiritus kaca,Buah,1,99000,99000
,,,,,,,,,Total:6,,Total:478.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,824,812.,2020-01-03,Lidi Steril,kotak,10,330000,3300000
,,,,,,,,,Total:10,,Total:3.300.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,957,813.,2020-01-03,Lilin/Wax + tempatnya,kotak,1,210000,210000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,957,814.,2020-01-03,Lilin/Wax + tempatnya,kotak,1,210000,210000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,957,815.,2020-01-03,Lilin/Wax + tempatnya,kotak,3,150000,450000
,,,,,,,,,Total:5,,Total:870.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,790,816.,2020-01-03,Lugol 100 ml,Botol,3,110000,330000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,790,817.,2020-12-17,Lugol 100 ml,Botol,3,110000,330000
,,,,,,,,,Total:6,,Total:660.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,734,818.,2020-01-03,Lysol 1000 ml,Botol,1,49400,49400
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,734,819.,2020-01-03,Lysol 1000 ml,Botol,7,93500,654500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,734,820.,2020-12-17,Lysol 1000 ml,Botol,15,110000,1650000
,,,,,,,,,Total:23,,Total:2.353.900
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,374,821.,2020-01-03,Masker,kotak,4,49400,197600
,,,,,,,,,Total:4,,Total:197.600
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,833,822.,2020-01-03,Metanol 100 ml,Botol,2,27500,55000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,833,823.,2020-01-03,Metanol 100 ml,Botol,1,27500,27500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,833,824.,2020-12-17,Metanol 100 ml,Botol,4,33000,132000
,,,,,,,,,Total:7,,Total:214.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,827,825.,2020-12-17,Metanol Absolut 100 ml,Botol,9,132000,1188000
,,,,,,,,,Total:9,,Total:1.188.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13540,826.,2020-01-03,Mikropipet Uk. 60,pcs,300,179,53700
,,,,,,,,,Total:300,,Total:53.700
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13541,827.,2020-01-03,Mikropipet Uk. 61,pcs,325,3000,975000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13541,828.,2020-01-03,Mikropipet Uk. 61,pcs,1,2030,2030
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13541,829.,2020-01-03,Mikropipet Uk. 61,pcs,2999,230,689770
,,,,,,,,,Total:3.325,,Total:1.666.800
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,845,830.,2020-01-03,"Natrium Citrat 3,8 % 100 ml",Botol,1,176000,176000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,845,831.,2020-01-03,"Natrium Citrat 3,8 % 100 ml",Botol,3,170500,511500
,,,,,,,,,Total:4,,Total:687.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,947,832.,2020-01-03,Objek Glass 7105,kotak,23,20000,460000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,947,833.,2020-01-03,Objek Glass 7105,kotak,22,23047,507034
,,,,,,,,,Total:45,,Total:967.034
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,789,834.,2020-01-03,Objek glass 7101,kotak,3,33000,99000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,789,835.,2020-12-17,Objek glass 7101,kotak,25,49500,1237500
,,,,,,,,,Total:28,,Total:1.336.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,940,836.,2020-12-17,Oil Emersi 100 ml,Botol,7,1100000,7700000
,,,,,,,,,Total:7,,Total:7.700.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,802,837.,2020-01-03,Pewarnaan Ziehl Neelson,kotak,39,273978,10685142
,,,,,,,,,Total:39,,Total:10.685.142
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,747,838.,2020-01-03,Pipet Tetes,kotak,2,330000,660000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,747,839.,2020-01-03,Pipet Tetes,kotak,2,1210000,2420000
,,,,,,,,,Total:4,,Total:3.080.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,782,840.,2020-01-03,Plate widal 6 lubang,Buah,1,169000,169000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,782,841.,2020-01-03,Plate widal 6 lubang,Buah,2,88000,176000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,782,842.,2020-01-03,Plate widal 6 lubang,Buah,5,88000,440000
,,,,,,,,,Total:8,,Total:785.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,774,843.,2020-01-03,Pot Sputum,Pot,3566,5890,21003740
,,,,,,,,,Total:3.566,,Total:21.003.740
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,5071,844.,2020-01-03,Pot Urine,Buah,514,2200,1130800
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,5071,845.,2020-12-17,Pot Urine,Buah,1500,3300,4950000
,,,,,,,,,Total:2.014,,Total:6.080.800
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13504,846.,2020-08-18,RDT sipilis humanm hexagon,Vial,1112,372,413664
,,,,,,,,,Total:1.112,,Total:413.664
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13521,847.,2020-01-03,RPR sypilis,Buah,1900,4270,8113000
,,,,,,,,,Total:1.900,,Total:8.113.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,759,848.,2020-01-03,Rak Tabung Reaksi,Buah,1,87182,87182
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,759,849.,2020-01-03,Rak Tabung Reaksi,Buah,3,220000,660000
,,,,,,,,,Total:4,,Total:747.182
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13544,850.,2020-08-18,Rapid 2 HIV,pcs,25,12500,312500
,,,,,,,,,Total:25,,Total:312.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,736,851.,2020-12-17,Reagen Asam Urat-Biosystem,kotak,2,1223200,2446400
,,,,,,,,,Total:2,,Total:2.446.400
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,689,852.,2020-12-17,Reagen Glukosa - Biosystem,kotak,2,673200,1346400
,,,,,,,,,Total:2,,Total:1.346.400
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,886,853.,2020-01-03,Reagen Golongan darah set A & B-Fortress,Set,5,155500,777500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,886,854.,2020-12-17,Reagen Golongan darah set A & B-Fortress,Set,13,488400,6349200
,,,,,,,,,Total:18,,Total:7.126.700
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,725,855.,2020-12-17,Reagen HDL-Lab Test,kotak,1,2750000,2750000
,,,,,,,,,Total:1,,Total:2.750.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,716,856.,2020-12-17,Reagen Kolesterol - Biosystem,kotak,1,1039500,1039500
,,,,,,,,,Total:1,,Total:1.039.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,5070,857.,2020-01-03,Reagen Strip Hb 25 tes/tube Family dr,kotak,7,594000,4158000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,5070,858.,2020-12-17,Reagen Strip Hb 25 tes/tube Family dr,kotak,20,660000,13200000
,,,,,,,,,Total:27,,Total:17.358.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,730,859.,2020-01-03,Reagen Strip IgG & IgM/Strip DHF - Answer,kotak,9,1050000,9450000
,,,,,,,,,Total:9,,Total:9.450.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,986,860.,2020-12-17,Reagen Trigliserida-Biosystem,kotak,1,1589500,1589500
,,,,,,,,,Total:1,,Total:1.589.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,938,861.,2020-01-03,"Reagen Widal set AO , BO , O , H - Fortress",kotak,6,307000,1842000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,938,862.,2020-12-17,"Reagen Widal set AO , BO , O , H - Fortress",kotak,9,976800,8791200
,,,,,,,,,Total:15,,Total:10.633.200
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,7823,863.,2020-01-03,Reagen stik test Kehamilan / Test urine pcs/pak Onemed,pcs,69,2200,151800
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,7823,864.,2020-12-17,Reagen stik test Kehamilan / Test urine pcs/pak Onemed,pcs,1100,2464,2710400
,,,,,,,,,Total:1.169,,Total:2.862.200
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,876,865.,2020-12-17,Reagen strip Asam Urat-Easy Touch,kotak,25,165000,4125000
,,,,,,,,,Total:25,,Total:4.125.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,867,866.,2020-01-03,Reagen strip Glukosa-Easy Touch,kotak,2,132000,264000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,867,867.,2020-12-17,Reagen strip Glukosa-Easy Touch,kotak,30,148500,4455000
,,,,,,,,,Total:32,,Total:4.719.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,994,868.,2020-01-03,Reagen strip Hb - Easy touch,kotak,34,275000,9350000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,994,869.,2020-12-17,Reagen strip Hb - Easy touch,kotak,32,308000,9856000
,,,,,,,,,Total:66,,Total:19.206.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,880,870.,2020-12-17,Reagen strip Kolesterol-Easy Touch,kotak,50,269500,13475000
,,,,,,,,,Total:50,,Total:13.475.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,705,871.,2020-01-03,Rees Ecker 100 ml,Botol,5,165000,825000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,705,872.,2020-12-17,Rees Ecker 100 ml,Botol,15,165000,2475000
,,,,,,,,,Total:20,,Total:3.300.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,5159,873.,2020-01-03,Slide Box,Buah,2,36000,72000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,5159,874.,2020-01-03,Slide Box,Buah,10,132000,1320000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,5159,875.,2020-12-17,Slide Box,Buah,13,220000,2860000
,,,,,,,,,Total:25,,Total:4.252.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,5309,876.,2020-01-03,Spritus 1000 ml,Botol,6,132000,792000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,5309,877.,2020-12-17,Spritus 1000 ml,Botol,20,110000,2200000
,,,,,,,,,Total:26,,Total:2.992.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,769,878.,2020-12-17,Stik Asam Urat Nesco,kotak,25,209000,5225000
,,,,,,,,,Total:25,,Total:5.225.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,780,879.,2020-12-17,Stik Glukosa Nesco,kotak,30,148500,4455000
,,,,,,,,,Total:30,,Total:4.455.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,1213,880.,2020-01-03,Stik Gula,kotak,6,178100,1068600
,,,,,,,,,Total:6,,Total:1.068.600
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,697,881.,2020-12-17,Stik HB Nesco,kotak,15,330000,4950000
,,,,,,,,,Total:15,,Total:4.950.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,775,882.,2020-12-17,Stik Kolesterol Nesco,kotak,50,269500,13475000
,,,,,,,,,Total:50,,Total:13.475.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13103,883.,2020-01-03,Stopwatch,Buah,1,198000,198000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13103,884.,2020-01-03,Stopwatch,Buah,4,198000,792000
,,,,,,,,,Total:5,,Total:990.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,767,885.,2020-01-03,Strip Urinalisis 10 Parameter 100 test/tube - Verity,Botol,3,228000,684000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,767,886.,2020-12-17,Strip Urinalisis 10 Parameter 100 test/tube - Verity,Botol,20,489500,9790000
,,,,,,,,,Total:23,,Total:10.474.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,914,887.,2020-12-17,Swelab Alfa Diluent 5 L,Botol,1,7370000,7370000
,,,,,,,,,Total:1,,Total:7.370.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,906,888.,2020-12-17,Swelab Alfalyse 5 L,Botol,1,9790000,9790000
,,,,,,,,,Total:1,,Total:9.790.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,868,889.,2020-01-03,TB Microhematokrit Plain - Suverior,Botol,1,110000,110000
,,,,,,,,,Total:1,,Total:110.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,860,890.,2020-01-03,TB MicrohematokritHeparin - Suverior,Botol,3,88000,264000
,,,,,,,,,Total:3,,Total:264.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,753,891.,2020-01-03,Tabung Reaksi,Buah,24,12100,290400
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,753,892.,2020-01-03,Tabung Reaksi,Buah,200,13200,2640000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,753,893.,2020-12-17,Tabung Reaksi,Buah,100,14685,1468500
,,,,,,,,,Total:324,,Total:4.398.900
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,732,894.,2020-01-03,Timer,Buah,2,165000,330000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,732,895.,2020-01-03,Timer,Buah,3,110000,330000
,,,,,,,,,Total:5,,Total:660.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,848,896.,2020-01-03,Tissue Lensa,Pak,4,33000,132000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,848,897.,2020-12-17,Tissue Lensa,Pak,13,36850,479050
,,,,,,,,,Total:17,,Total:611.050
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,999,898.,2020-01-03,Tourniquet,Buah,2,35000,70000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,999,899.,2020-01-03,Tourniquet,Buah,8,44000,352000
,,,,,,,,,Total:10,,Total:422.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,701,900.,2020-01-03,Turk 100 ml,Botol,6,42350,254100
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,701,901.,2020-12-17,Turk 100 ml,Botol,7,55000,385000
,,,,,,,,,Total:13,,Total:639.100
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,996,902.,2020-01-03,Tusuk Gigi,kotak,49,3750,183750
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,996,903.,2020-01-03,Tusuk Gigi,kotak,70,2750,192500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,996,904.,2020-01-03,Tusuk Gigi,kotak,7,3750,26250
,,,,,,,,,Total:126,,Total:402.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13100,905.,2020-01-03,Tusuk Sate,Pak,1,15000,15000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13100,906.,2020-12-17,Tusuk Sate,Pak,15,13200,198000
,,,,,,,,,Total:16,,Total:213.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,781,907.,2020-01-03,Yellow Tip,pcs,92,385,35420
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,781,908.,2020-12-17,Yellow Tip,pcs,4000,165,660000
,,,,,,,,,Total:4.092,,Total:695.420
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,15517,909.,2020-01-03,benecheck plus blood glucose test strip 50s,box,20,172177,3443540
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,15517,910.,2020-01-03,benecheck plus blood glucose test strip 50s,box,1,172212,172212
,,,,,,,,,Total:21,,Total:3.615.752
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,15519,911.,2020-01-03,benecheck plus total kolesterol test strip 10s,box,5,256682,1283410
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,15519,912.,2020-01-03,benecheck plus total kolesterol test strip 10s,box,1,256692,256692
,,,,,,,,,Total:6,,Total:1.540.102
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,15518,913.,2020-01-03,benecheck plus uric acid test strip 25s,box,10,157441,1574410
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,15518,914.,2020-01-03,benecheck plus uric acid test strip 25s,box,1,157471,157471
,,,,,,,,,Total:11,,Total:1.731.881
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,10456,915.,2020-01-03,bilik hitung - nesco,kotak,7,275000,1925000
,,,,,,,,,Total:7,,Total:1.925.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,10454,916.,2020-01-03,hemocytometer asistan,Buah,5,1540000,7700000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,10454,917.,2020-12-17,hemocytometer asistan,Buah,4,1716000,6864000
,,,,,,,,,Total:9,,Total:14.564.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,15437,918.,2020-01-03,rapid tes anti HCV test,Tes,9,13252,119268
,,,,,,,,,Total:9,,Total:119.268
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,10462,919.,2020-01-03,rapid test HIV,pcs,467,11975,5592325
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,10462,920.,2020-08-18,rapid test HIV,pcs,1000,11975,11975000
,,,,,,,,,Total:1.467,,Total:17.567.325
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,10455,921.,2020-12-17,reagen tubex,kotak,1,7975000,7975000
,,,,,,,,,Total:1,,Total:7.975.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,15532,922.,2020-01-03,tabung centrifuge urine 15 ml,Bungkus,100,6000,600000
,,,,,,,,,Total:100,,Total:600.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13515,923.,2020-01-03,tabung vacumtainer 5 ml,Buah,20,4488,89760
,,,,,,,,,Total:20,,Total:89.760
